Incident ID,Offence Code,CR Number,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Place,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Start_Date_Time,End_Date_Time,Police District Number
201228197,1399,190008824,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,SILVER SPRING,7600 BLK  EASTERN AVE,,MD,20912,Residence - Apartment/Condo,7600,,EASTERN,,AVE,2/24/2019 13:18,,3D
201228198,2399,190008831,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),SILVER SPRING,11400 BLK  LOCKWOOD DR,SILVER SPRING,MD,20904,Convenience Store,11400,,LOCKWOOD,,DR,2/24/2019 14:45,2/24/2019 14:50,3D
201228199,2305,190008837,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,4600 BLK  SLEAFORD RD,BETHESDA,MD,20814,Residence - Driveway,4600,,SLEAFORD,,RD,2/23/2019 20:30,2/24/2019 11:00,2D
201228200,3562,190008840,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876,Street - In vehicle,20900,,FREDERICK,,RD,2/24/2019 15:25,,5D
201228201,3562,190008762,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,ROCKVILLE,,ROCKVILLE,MD,20850,Street - Commercial,,,ROCKVILLE,,PIK,2/23/2019 23:57,,1D
201228202,3562,190008764,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,GERMANTOWN,,DAMASCUS,MD,20872,Street - In vehicle,,,RIDGE,,RD,2/24/2019 0:10,,5D
201228203,1399,190008836,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,3600 BLK  GLENEAGLES DR,SILVER SPRING,MD,20906,Residence - Apartment/Condo,3600,,GLENEAGLES,,DR,2/24/2019 12:00,2/24/2019 15:15,4D
201228204,5311,190008852,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,SILVER SPRING,11400 BLK  LOCKWOOD DR,SILVER SPRING,MD,20904,Street - Bus Stop,11400,,LOCKWOOD,,DR,2/24/2019 17:14,2/24/2019 17:20,3D
201228205,4104,190008850,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,SILVER SPRING,11400 BLK  LOCKWOOD DR,SILVER SPRING,MD,20904,Parking Lot - Commercial,11400,,LOCKWOOD,,DR,2/24/2019 16:45,2/24/2019 16:45,3D
201228206,2305,190008845,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,11300 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,Parking Lot - Commercial,11300,,ROCKVILLE,,PIK,2/24/2019 14:15,2/24/2019 16:00,2D
201228207,2305,190008847,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,4900 BLK  FAIRMONT AVE,BETHESDA,MD,20814,Street - Commercial,4900,,FAIRMONT,,AVE,2/24/2019 16:23,,2D
201228208,1399,190008853,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,1  BLK  COUNTY CT,GAITHERSBURG,MD,20878,Residence -Townhouse/Duplex,1,,COUNTY,,CT,2/24/2019 16:49,,6D
201228209,5404,190008777,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877,Street - In vehicle,,N,SUMMIT,,AVE,2/24/2019 1:47,,6D
201228210,2411,190008846,1,Crime Against Society,All Other Offenses,UNAUTHORIZED USE OF VEHICLE (INCLUDES JOY RIDING),SILVER SPRING,1100 BLK  RIPLEY ST,SILVER SPRING,MD,20910,Street - Other,1100,,RIPLEY,,ST,1/30/2019 16:02,2/4/2019 15:00,3D
201228211,3562,190008858,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,WHEATON,,SILVER SPRING,MD,20905,Street - In vehicle,,,NEW HAMPSHIRE,,AVE,2/24/2019 18:14,2/24/2019 19:00,4D
201228212,2303,190008838,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,Retail - Mall,11100,,VEIRS MILL,,RD,2/24/2019 15:09,,4D
201228213,9109,190008863,1,Other,All Other Offenses,RECOVERED PROPERTY - OTHER,ROCKVILLE,,ROCKVILLE,MD,20850,Street - In vehicle,,S,HORNERS,,LA,2/24/2019 18:06,2/24/2019 19:30,1D
201228214,9101,190008841,1,Other,All Other Offenses,SUDDEN DEATH,SILVER SPRING,7700 BLK  EASTERN AVE,,MD,20912,Residence - Apartment/Condo,7700,,EASTERN,,AVE,2/24/2019 15:39,,3D
201228215,2304,190008859,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,GERMANTOWN,20000 BLK  CENTURY BLV,GERMANTOWN,MD,20874,Parking Lot - Commercial,20000,,CENTURY,,BLV,2/24/2019 11:20,2/24/2019 13:20,5D
201228216,4104,190008857,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,SILVER SPRING,8100 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,Street - Bus Stop,8100,,GEORGIA,,AVE,2/24/2019 18:15,2/24/2019 18:45,3D
201228217,9113,190008860,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,ROCKVILLE,1  BLK  RESEARCH CT,ROCKVILLE,MD,20850,Hotel/Motel/Etc.,1,,RESEARCH,,CT,2/24/2019 18:28,2/24/2019 19:00,1D
201228218,2305,190008751,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,GERMANTOWN,12800 BLK  KITCHEN HOUSE WAY,GERMANTOWN,MD,20874,Street - Residential,12800,,KITCHEN HOUSE,,WAY,2/23/2019 21:12,,5D
201228219,2305,190008861,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,300 BLK  BUTTRY RD,GAITHERSBURG,MD,20877,Street - In vehicle,300,,BUTTRY,,RD,2/24/2019 8:00,2/24/2019 18:54,6D
201228220,2901,190008788,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,SILVER SPRING,8700 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,Hotel/Motel/Etc.,8700,,GEORGIA,,AVE,2/24/2019 5:10,2/24/2019 5:12,3D
201228221,2308,190008856,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,WHEATON,2200 BLK  BEL PRE RD,SILVER SPRING,MD,20906,Grocery/Supermarket,2200,,BEL PRE,,RD,2/23/2019 19:00,2/23/2019 19:15,4D
201228222,5404,190008787,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,10900 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,MD,20993,Street - In vehicle,10900,,NEW HAMPSHIRE,,AVE,2/24/2019 4:51,2/24/2019 5:00,3D
201228223,2303,190008835,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,BETHESDA,5300 BLK  WESTERN AVE,CHEVY CHASE,MD,20815,Retail - Beauty/Barber Shop,5300,,WESTERN,,AVE,2/24/2019 15:09,,2D
201228224,2999,190008778,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),WHEATON,,SILVER SPRING,MD,20902,Parking Lot - County,,,GRANDVIEW,,AVE,2/24/2019 3:09,,4D
201228224,2305,190008778,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,,SILVER SPRING,MD,20902,Parking Lot - County,,,GRANDVIEW,,AVE,2/24/2019 3:09,,4D
201228225,1399,190008786,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,GERMANTOWN,11400 BLK  LOCUSTDALE TER,GERMANTOWN,MD,20876,Residence -Townhouse/Duplex,11400,,LOCUSTDALE,,TER,2/24/2019 4:50,,5D
201228226,3562,190008137,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,1200 BLK E WEST HWY,SILVER SPRING,MD,20910,Parking Garage - Residential,1200,E,WEST,,HWY,2/20/2019 0:08,2/20/2019 0:08,3D
201228227,2205,190008869,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-NONRESIDENTIAL,ROCKVILLE,2100 BLK  WOOTTON PKW,ROCKVILLE,MD,20850,School/College - DO NOT USE,2100,,WOOTTON,,PKW,2/24/2019 20:01,,1D
201228228,2305,190008848,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,700 BLK  EASLEY ST,SILVER SPRING,MD,20910,Street - In vehicle,700,,EASLEY,,ST,2/23/2019 16:00,2/24/2019 16:35,3D
201228229,3562,190008244,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,1200 BLK E WEST HWY,SILVER SPRING,MD,20910,Parking Garage - Residential,1200,E,WEST,,HWY,2/21/2019 3:23,2/21/2019 3:23,3D
201228230,2303,190008851,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,BETHESDA,7100 BLK  DEMOCRACY BLV,BETHESDA,MD,20817,Retail - Mall,7100,,DEMOCRACY,,BLV,2/24/2019 17:06,,2D
201228231,2303,190008842,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,BETHESDA,7100 BLK  DEMOCRACY BLV,BETHESDA,MD,20817,Retail - Mall,7100,,DEMOCRACY,,BLV,2/24/2019 16:07,,2D
201228232,2303,190008844,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,GERMANTOWN,22700 BLK  CLARKSBURG RD,BOYDS,MD,20871,Retail - Department/Discount Store,22700,,CLARKSBURG,,RD,2/24/2019 15:30,,5D
201228233,4199,19009719,1,Crime Against Society,Liquor Law Violations,LIQUOR (DESCRIBE OFFENSE),SILVER SPRING,11400 BLK  LOCKWOOD DR,SILVER SPRING,MD,20904,Street - Other,11400,,LOCKWOOD,,DR,2/24/2019 17:14,,3D
201228234,1399,190008633,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,14600 BLK  MYER TER,ROCKVILLE,MD,20853,Street - Other,14600,,MYER,,TER,2/22/2019 23:39,2/23/2019 1:00,4D
201228234,2999,190008633,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),WHEATON,14600 BLK  MYER TER,ROCKVILLE,MD,20853,Street - Residential,14600,,MYER,,TER,2/22/2019 23:39,2/23/2019 1:00,4D
201228235,1399,190008779,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,SILVER SPRING,9400 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,Street - In vehicle,9400,,GEORGIA,,AVE,2/24/2019 2:34,2/24/2019 2:34,3D
201228236,1399,190008872,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,9700 BLK  KEY WEST AVE,ROCKVILLE,MD,20850,Residence - Apartment/Condo,9700,,KEY WEST,,AVE,2/18/2019 15:00,,6D
201228237,5404,190008642,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,BETHESDA,,BETHESDA,MD,20817,Street - In vehicle,,,RIVER,,RD,2/23/2019 0:33,,2D
201228240,9113,190008774,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,MONTGOMERY VILLAGE,19800 BLK  GREENSIDE TER,MONTGOMERY VILLAGE,MD,20886,Residence -Townhouse/Duplex,19800,,GREENSIDE,,TER,2/24/2019 1:46,2/24/2019 3:00,6D
201228241,1214,190008874,1,Crime Against Property,Robbery,ROBBERY - KNIFE,MONTGOMERY VILLAGE,,MONTGOMERY VILLAGE,MD,20886,Street - Residential,,,COPPS HILL,,PL,2/24/2019 22:22,,6D
201228242,9113,190008868,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,MONTGOMERY VILLAGE,,ROCKVILLE,MD,20850,Street - In vehicle,,,SHADY GROVE,,RD,2/24/2019 20:27,,6D
201228243,2302,180052747,1,Crime Against Property,Purse-snatching,LARCENY - PURSE SNATCHING - NO FORCE,CITY OF TAKOMA PARK,7600 BLK  NEW HAMPSHIRE AVE,TAKOMA PARK,MD,20912,Grocery/Supermarket,7600,,NEW HAMPSHIRE,,AVE,10/21/2018 14:32,,8D
201228244,2399,190008763,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),WHEATON,1  BLK  BRANCHWOOD CT,SANDY SPRING,MD,20860,Street - In vehicle,1,,BRANCHWOOD,,CT,2/23/2019 23:54,,4D
201228245,5404,190008877,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,WHEATON,3800 BLK  BEL PRE RD,SILVER SPRING,MD,20906,Street - In vehicle,3800,,BEL PRE,,RD,2/24/2019 22:38,2/24/2019 0:08,4D
201228247,9107,190008615,1,Other,All Other Offenses,MISSING PERSON,BETHESDA,3500 BLK  WOODBINE ST,CHEVY CHASE,MD,20815,Residence - Single Family,3500,,WOODBINE,,ST,2/22/2019 22:12,,2D
201228248,3562,190008882,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,ROCKVILLE,,ROCKVILLE,MD,20851,Street - In vehicle,,,VEIRS MILL,,RD,2/25/2019 0:11,2/25/2019 0:30,1D
201228249,2901,190008886,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,WHEATON,11300 BLK  ELKIN ST,SILVER SPRING,MD,20902,Bar/Night Club,11300,,ELKIN,,ST,2/25/2019 1:12,2/25/2019 1:12,4D
201228250,4104,190008880,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,WHEATON,2100 BLK  UNIVERSITY BLV W,SILVER SPRING,MD,20902,Parking Lot - Commercial,2100,,UNIVERSITY,W,BLV,2/24/2019 23:16,2/24/2019 23:16,4D
201228250,5404,190008880,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,WHEATON,2100 BLK  UNIVERSITY BLV W,SILVER SPRING,MD,20902,Parking Lot - Commercial,2100,,UNIVERSITY,W,BLV,2/24/2019 23:16,2/24/2019 23:16,4D
201228251,5311,190008884,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,WHEATON,11300 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,Bar/Night Club,11300,,GEORGIA,,AVE,2/25/2019 0:46,,4D
201228252,3562,190008885,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,ROCKVILLE,700B00 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,Street - In vehicle,70000,,ROCKVILLE,,PIK,2/25/2019 1:00,2/25/2019 1:00,1D
201228252,4104,190008885,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,ROCKVILLE,700B00 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,Street - In vehicle,70000,,ROCKVILLE,,PIK,2/25/2019 1:00,2/25/2019 1:00,1D
201228253,5404,190008889,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,WHEATON,12300 BLK  CONNECTICUT AVE,SILVER SPRING,MD,20906,Street - In vehicle,12300,,CONNECTICUT,,AVE,2/25/2019 2:06,2/25/2019 3:21,4D
201228254,9199,190008879,1,Other,All Other Offenses,POLICE INFORMATION,SILVER SPRING,12500 BLK  PALERMO DR,SILVER SPRING,MD,20904,Residence - Other,12500,,PALERMO,,DR,2/24/2019 23:17,,3D
201228255,4104,190008891,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,SILVER SPRING,,SILVER SPRING,MD,20910,Street - In vehicle,,,BONIFANT,,ST,2/25/2019 3:05,2/25/2019 3:05,3D
201228256,5707,190008890,1,Crime Against Society,Trespass of Real Property,TRESPASSING,GERMANTOWN,12600 BLK  GREY EAGLE CT,GERMANTOWN,MD,20874,Residence - Apartment/Condo,12600,,GREY EAGLE,,CT,2/25/2019 1:45,,5D
201228257,3562,190008894,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,,SILVER SPRING,MD,20910,Street - In vehicle,,,BONIFANT,,ST,2/25/2019 3:22,2/25/2019 4:16,3D
201228258,9199,190008896,1,Other,All Other Offenses,POLICE INFORMATION,SILVER SPRING,1000 BLK  MILESTONE DR,SILVER SPRING,MD,20904,Government Building,1000,,MILESTONE,,DR,2/24/2019 22:07,,3D
201228259,3564,190008515,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA (DESCRIBE OFFENSE),WHEATON,2000 BLK  WESTCHESTER DR,SILVER SPRING,MD,20902,Park,2000,,WESTCHESTER,,DR,2/22/2019 13:07,2/22/2019 14:00,4D
201228260,5707,190008518,1,Crime Against Society,Trespass of Real Property,TRESPASSING,SILVER SPRING,13300 BLK  OLD COLUMBIA PIK,SILVER SPRING,MD,20904,School/College - DO NOT USE,13300,,OLD COLUMBIA,,PIK,2/22/2019 12:51,,3D
201228261,1399,190008897,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,GERMANTOWN,20300 BLK  SANDSFIELD TER,GERMANTOWN,MD,20876,Residence - Single Family,20300,,SANDSFIELD,,TER,2/25/2019 6:01,,5D
201228262,2308,190008902,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,ROCKVILLE,1600 BLK  RESEARCH BLV,ROCKVILLE,MD,20850,Commercial - Office Building,1600,,RESEARCH,,BLV,2/22/2019 13:30,2/22/2019 13:40,1D
201228263,1313,190007813,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,CITY OF TAKOMA PARK,100 BLK  LEE AVE,TAKOMA PARK,MD,20912,Residence - Apartment/Condo,100,,LEE,,AVE,2/18/2019 3:16,,8D
201228264,2305,190008910,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,5000 BLK  PARK PL,BETHESDA,MD,20816,Residence - Driveway,5000,,PARK,,PL,2/24/2019 18:00,2/25/2019 7:45,2D
201228265,2999,190008271,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),GERMANTOWN,25900 BLK  RIDGE RD,DAMASCUS,MD,20872,School/College - DO NOT USE,25900,,RIDGE,,RD,2/21/2019 8:10,,5D
201228266,5404,190008823,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,WHEATON,13600 BLK  ST MARYS RD,SILVER SPRING,MD,20904,Street - In vehicle,13600,,ST MARYS,,RD,2/24/2019 13:09,2/24/2019 15:30,4D
201228267,2305,190008903,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,GERMANTOWN,19500 BLK  FREDERICK RD,GERMANTOWN,MD,20876,Residence - Driveway,19500,,FREDERICK,,RD,2/24/2019 22:00,2/25/2019 6:00,5D
201228269,9113,190008917,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,MONTGOMERY VILLAGE,5700 BLK  STANBROOK LA,GAITHERSBURG,MD,20882,Residence - Single Family,5700,,STANBROOK,,LA,2/25/2019 7:40,2/25/2019 8:40,6D
201228270,2404,190008922,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,SILVER SPRING,8500 BLK  MANCHESTER RD,SILVER SPRING,MD,20901,Street - Residential,8500,,MANCHESTER,,RD,2/24/2019 21:45,2/25/2019 8:00,3D
201228271,9101,190008920,1,Other,All Other Offenses,SUDDEN DEATH,MONTGOMERY VILLAGE,400 BLK  SUNNY BROOK TER,GAITHERSBURG,MD,20877,Residence - Apartment/Condo,400,,SUNNY BROOK,,TER,2/25/2019 3:00,2/25/2019 8:30,6D
201228272,2305,190008919,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,8300 BLK  COLESVILLE RD,SILVER SPRING,MD,20910,Parking Lot - Other,8300,,COLESVILLE,,RD,2/25/2019 8:20,2/25/2019 9:00,3D
201228273,2501,190008924,1,Crime Against Property,Counterfeiting/Forgery,FORGERY OF CHECKS,BETHESDA,5400 BLK  WISCONSIN AVE,CHEVY CHASE,MD,20815,Commercial - Office Building,5400,,WISCONSIN,,AVE,11/6/2018 0:01,11/9/2018 23:59,2D
201228274,5403,190008805,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE DRUGS,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20878,Street - In vehicle,,,FIELDS,,RD,2/24/2019 10:00,,6D
201228275,2308,190008926,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,SILVER SPRING,7900 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,Hotel/Motel/Etc.,7900,,GEORGIA,,AVE,2/18/2019 18:23,,3D
201228276,9113,190008915,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,MONTGOMERY VILLAGE,18400 BLK  MAYAPPLE CT,GAITHERSBURG,MD,20879,Residence -Townhouse/Duplex,18400,,MAYAPPLE,,CT,2/25/2019 7:48,2/25/2019 8:00,6D
201228277,2610,190008929,1,Crime Against Property,Identity Theft,IDENTITY THEFT,ROCKVILLE,15900 BLK  FREDERICK RD,DERWOOD,MD,20855,Other/Unknown,15900,,FREDERICK,,RD,2/16/2019 12:00,2/25/2019 9:30,1D
201228278,3562,190007688,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,CITY OF TAKOMA PARK,7600 BLK  NEW HAMPSHIRE AVE,TAKOMA PARK,MD,20912,Street - In vehicle,7600,,NEW HAMPSHIRE,,AVE,2/17/2019 4:17,,8D
201228278,5311,190007688,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,CITY OF TAKOMA PARK,7600 BLK  NEW HAMPSHIRE AVE,TAKOMA PARK,MD,20912,Street - Commercial,7600,,NEW HAMPSHIRE,,AVE,2/17/2019 4:17,,8D
201228279,1313,190008834,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,GERMANTOWN,1  BLK  SUMMIT RIDGE CT,GERMANTOWN,MD,20874,Street - Commercial,1,,SUMMIT RIDGE,,CT,2/23/2019 13:00,2/23/2019 14:00,5D
201228280,2303,190008932,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,9800 BLK  WASHINGTONIAN BLV,GAITHERSBURG,MD,20878,Retail - Department/Discount Store,9800,,WASHINGTONIAN,,BLV,2/25/2019 9:00,2/25/2019 9:21,6D
201228281,3562,190008901,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,ROCKVILLE,11300 BLK  GAINSBOROUGH RD,POTOMAC,MD,20854,School/College - DO NOT USE,11300,,GAINSBOROUGH,,RD,2/22/2019 12:30,,1D
201228281,5202,190008901,1,Crime Against Society,Weapon Law Violations,WEAPON - CONCEALED,ROCKVILLE,11300 BLK  GAINSBOROUGH RD,POTOMAC,MD,20854,School/College - DO NOT USE,11300,,GAINSBOROUGH,,RD,2/22/2019 12:30,,1D
201228282,2305,190008935,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,,SILVER SPRING,MD,20904,Street - In vehicle,,,TREETOP VIEW,,TER,2/25/2019 7:13,,3D
201228283,1399,190008478,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,SILVER SPRING,11500 BLK  LOCKWOOD DR,SILVER SPRING,MD,20904,Residence - Apartment/Condo,11500,,LOCKWOOD,,DR,2/22/2019 9:58,,3D
201228284,2303,190008019,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,15700 BLK  SHADY GROVE RD,GAITHERSBURG,MD,20877,Retail - Department/Discount Store,15700,,SHADY GROVE,,RD,2/19/2019 14:13,,6D
201228285,9105,190008940,1,Other,All Other Offenses,LOST PROPERTY,WHEATON,3200 BLK  BEL PRE RD,SILVER SPRING,MD,20906,Residence - Nursing Home,3200,,BEL PRE,,RD,1/6/2019 10:47,1/6/2019 0:00,4D
201228286,2902,190008945,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,GERMANTOWN,11400 BLK  FRUITWOOD WAY,GERMANTOWN,MD,20876,Parking Lot - Residential,11400,,FRUITWOOD,,WAY,2/21/2019 19:00,2/25/2019 10:30,5D
201228287,2303,190008314,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,BETHESDA,7100 BLK  WISCONSIN AVE,BETHESDA,MD,20815,Retail - Clothing,7100,,WISCONSIN,,AVE,2/21/2019 13:05,,2D
201228288,9199,190008523,1,Other,All Other Offenses,POLICE INFORMATION,SILVER SPRING,1100 BLK  RIPLEY ST,SILVER SPRING,MD,20910,Residence - Apartment/Condo,1100,,RIPLEY,,ST,2/22/2019 13:36,,3D
201228289,9109,190007599,1,Other,All Other Offenses,RECOVERED PROPERTY - OTHER,SILVER SPRING,,SILVER SPRING,MD,20902,Street - Residential,,,LILLIAN,,DR,2/25/2019 15:02,,3D
201228290,2404,190008937,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,SILVER SPRING,12000 BLK  CHERRY HILL RD,SILVER SPRING,MD,20904,Parking Lot - Commercial,12000,,CHERRY HILL,,RD,2/23/2019 20:00,2/24/2019 9:00,3D
201228291,2303,190008334,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,SILVER SPRING,800 BLK  WAYNE AVE,SILVER SPRING,MD,20910,Retail - Clothing,800,,WAYNE,,AVE,2/21/2019 14:08,2/21/2019 14:10,3D
201228292,5016,190008927,1,Crime Against Society,All Other Offenses,OBSTRUCT GOVT - VIOLATION OF A COURT ORDER,GERMANTOWN,1  BLK  METZ CT,GERMANTOWN,MD,20874,Residence -Townhouse/Duplex,1,,METZ,,CT,2/25/2019 8:43,2/25/2019 10:00,5D
201228292,1399,190008927,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,GERMANTOWN,1  BLK  METZ CT,GERMANTOWN,MD,20874,Residence -Townhouse/Duplex,1,,METZ,,CT,2/25/2019 8:43,2/25/2019 10:00,5D
201228293,3550,190008512,1,Crime Against Society,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,SILVER SPRING,,SILVER SPRING,MD,20910,Street - In vehicle,,,COLESVILLE,,RD,2/22/2019 12:16,2/22/2019 12:20,3D
201228293,3562,190008512,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,,SILVER SPRING,MD,20910,Street - In vehicle,,,COLESVILLE,,RD,2/22/2019 12:16,2/22/2019 12:20,3D
201228294,5202,190008807,1,Crime Against Society,Weapon Law Violations,WEAPON - CONCEALED,SILVER SPRING,8400 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,Convenience Store,8400,,GEORGIA,,AVE,2/24/2019 10:12,,3D
201228295,2305,190008955,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,ROCKVILLE,16100 BLK  REDLAND RD,DERWOOD,MD,20855,Parking Lot - Metro,16100,,REDLAND,,RD,2/24/2019 14:00,2/25/2019 11:30,1D
